GeneMANIA Results
Plugin Version	3.2.1 (20130510-1552)
Data Version	custom
Report Generated	Mon Jul 10 17:26:18 EDT 2017

Gene	Score	Description
TCGA-B0-4844	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-4844	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5094	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5100	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5104	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-B0-5693	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CJ-4897	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CJ-4903	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CW-5583	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-4863	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5096	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5100	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-5100	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5104	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5107	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-5100	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-5104	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CJ-4897	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CW-5583	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5693	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5096	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5100	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5104	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-B0-5693	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-BP-5168	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CJ-4897	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CJ-4903	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CW-5583	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-4863	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-B0-5706	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5010	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-4842	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5096	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5100	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5104	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-B0-5693	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-BP-5176	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CJ-4897	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CJ-4903	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CW-5580	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CW-5583	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-4863	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-5455	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-5461	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-5469	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5168	TCGA-CZ-5987	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-4691	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-4697	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-4843	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-4844	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-5080	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-5094	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-B0-5107	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-BP-5010	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-CJ-5677	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-CJ-5679	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-CJ-5680	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
TCGA-BP-5176	TCGA-CZ-4865	0.10168309474489771	dummy_group	MUT_SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX_cont
